Pronoun-offset,A-offset,B-offset,offsetPronoun-A,offsetPronoun-B,pre_predict-A,pre_predict-B,pre_predict-N,tar_predict-A,tar_predict-B,tar_predict-N,PronounType,GenderBin,CountNounA,CountNounB,Pronoun_binary,IsFinalPro,IsInitialPro
147,76,136,-71,-11,0.4507048819415136,0.42959660294415686,0.1196985151143292,0.5069121330719126,0.37874272162294226,0.11434514530514481,1,1,3,1,4,1,0
259,212,247,-47,-12,0.45903813085378825,0.41688612622153226,0.12407574292467942,0.47938180706263456,0.40968185051581474,0.11093634242155045,1,1,1,2,4,1,0
281,244,266,-37,-15,0.3976618771830882,0.4851157829222814,0.11722233989463021,0.37635524616230265,0.5111996730395633,0.11244508079813384,0,1,1,3,1,1,0
393,293,372,-100,-21,0.39331213850662455,0.47730405700339934,0.12938380448997613,0.3810409946396696,0.5080837822223025,0.11087522313802796,0,1,1,1,1,1,0
356,232,322,-124,-34,0.5089835992166315,0.36532164691243113,0.1256947538709376,0.4491132199788408,0.4255342661000212,0.1253525139211377,1,1,1,1,4,1,0
301,249,274,-52,-27,0.38868274078927223,0.493897956977558,0.11741930223316963,0.39213478253414485,0.49740024156881524,0.1104649758970401,1,1,2,2,4,1,0
426,329,401,-97,-25,0.473865928484047,0.4276470830712008,0.09848698844475215,0.5295222978358655,0.3566772735259516,0.113800428638183,1,1,1,1,4,1,0
298,221,236,-77,-62,0.34944685423811833,0.5199676540740706,0.13058549168781128,0.42678634379279706,0.461000886624238,0.11221276958296522,1,1,1,2,4,1,0
253,149,204,-104,-49,0.4523402102521289,0.4283867925396464,0.11927299720822444,0.48319665530247746,0.4015623668280071,0.11524097786951547,0,1,2,1,1,1,0
231,119,137,-112,-94,0.3796008973236795,0.4657236764725124,0.1546754262038079,0.4652692315139733,0.41411043369424255,0.1206203347917843,0,1,1,2,1,1,0
421,296,339,-125,-82,0.47175349808398215,0.40864119014311734,0.11960531177290061,0.44786574471852353,0.44149064967508933,0.11064360560638725,1,1,1,1,4,1,0
126,0,108,-126,-18,0.501883596155054,0.37644749065031996,0.12166891319462601,0.49821517747995575,0.3867678271630976,0.11501699535694693,0,1,1,1,1,1,0
534,463,503,-71,-31,0.45653817934869007,0.39814575683994463,0.14531606381136541,0.4311812445353434,0.4587288406829362,0.11008991478172031,0,1,1,2,1,1,0
286,213,223,-73,-63,0.3684816681241849,0.4931235354989768,0.13839479637683816,0.41867065003305737,0.4560435794064103,0.12528577056053228,0,1,1,1,1,1,0
337,220,271,-117,-66,0.37314960584605716,0.5029582315783958,0.12389216257554726,0.37949525519814303,0.5098405143629013,0.11066423043895547,0,1,1,1,1,1,0
449,399,417,-50,-32,0.1969403204029767,0.6967129400273029,0.10634673956972057,0.37889570349937546,0.5161173765627983,0.10498691993782618,1,1,4,1,4,1,0
128,0,112,-128,-16,0.4237834299933357,0.4539156772867941,0.12230089271987032,0.5076550972073052,0.3775922750451907,0.11475262774750437,0,1,1,1,1,1,0
153,89,118,-64,-35,0.5120133149424136,0.3711476505052112,0.1168390345523752,0.4594928690641267,0.42433788039082504,0.11616925054504823,1,1,1,1,4,1,0
169,183,303,14,134,0.31816952627685263,0.5702307438269683,0.11159972989617906,0.47184924836239095,0.410120424066069,0.11803032757154007,1,1,2,1,4,0,1
451,273,363,-178,-88,0.34046791908487767,0.5247359036573918,0.13479617725773052,0.4855344243845755,0.3944700061047717,0.11999556951065292,0,1,2,1,1,1,0
228,194,239,-34,11,0.4687381963130463,0.4349642747710398,0.09629752891591373,0.4102749057796885,0.4778018721669556,0.11192322205335573,1,1,1,2,4,0,0
251,124,170,-127,-81,0.42799262267090193,0.4439938720450072,0.12801350528409103,0.3911141701041402,0.4903557851654014,0.11853004473045839,1,1,2,1,4,1,0
349,297,329,-52,-20,0.39016141350474154,0.48113878524908366,0.1286998012461749,0.43296802241827886,0.4572767651872571,0.10975521239446404,1,1,1,2,4,1,0
435,289,418,-146,-17,0.428153585532029,0.4501660668885108,0.12168034757946028,0.5664226703480798,0.319132630349765,0.11444469930215517,0,1,1,1,1,1,0
192,0,83,-192,-109,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,0,1,1,1,1,1,0
293,167,267,-126,-26,0.4805055990060919,0.42411280111561744,0.09538159987829077,0.4950741866593009,0.3895093693075318,0.11541644403316745,0,1,2,1,1,1,0
313,248,271,-65,-42,0.4247534418764162,0.45091385773573744,0.12433270038784636,0.41625770285244,0.4732942280361783,0.11044806911138166,1,1,2,3,4,1,0
297,217,267,-80,-30,0.4899128425124492,0.3961624485301104,0.11392470895743997,0.45281512864654083,0.437340816707457,0.10984405464600187,0,1,1,1,1,1,0
315,249,288,-66,-27,0.4554950405432688,0.42186576489979116,0.12263919455693986,0.3904979140655928,0.4977071715425497,0.11179491439185742,1,1,2,2,4,1,0
463,409,437,-54,-26,0.32695836605759365,0.5556824440952288,0.11735918984717739,0.4039686480892367,0.48419347321348044,0.11183787869728277,0,1,4,1,1,1,0
360,305,346,-55,-14,0.4058097645420044,0.4665845769911544,0.1276056584668413,0.4723227954679682,0.4180300017558839,0.10964720277614781,1,1,2,1,4,1,0
405,317,433,-88,28,0.29716056058124396,0.547850689538499,0.1549887498802568,0.33404471239826344,0.5554968760145319,0.11045841158720426,1,1,2,3,4,0,0
270,16,27,-254,-243,0.48290366730379664,0.391755958174828,0.12534037452137528,0.38754805554420324,0.49177382769669714,0.12067811675909974,0,1,1,1,1,1,0
416,290,342,-126,-74,0.39453374978955535,0.4809520209878829,0.12451422922256163,0.3522092480348087,0.536899989144849,0.11089076282034233,0,1,1,1,1,1,0
374,317,328,-57,-46,0.3353744619878807,0.5309585170560595,0.13366702095605945,0.39718151658583095,0.4902805990665837,0.11253788434758523,1,1,1,1,4,1,0
350,293,309,-57,-41,0.4437268719658373,0.44598544419530756,0.11028768383885505,0.5352510914045318,0.34336236555522726,0.12138654304024103,0,1,1,1,1,1,0
406,375,417,-31,11,0.39941037336428725,0.4664605635521451,0.13412906308356776,0.44436643525158936,0.443132369552073,0.11250119519633779,1,1,2,2,4,0,0
343,243,309,-100,-34,0.47323325589844717,0.4284613411481805,0.09830540295337246,0.450412704932392,0.43286165276290456,0.11672564230470335,1,1,2,3,4,1,0
92,67,76,-25,-16,0.474208373098003,0.42317531507621015,0.10261631182578666,0.43980347683277615,0.44319728125091074,0.11699924191631299,0,1,1,1,1,1,0
382,180,307,-202,-75,0.5055062599478661,0.39059356667087985,0.10390017338125417,0.47849503085157774,0.4064102670763717,0.11509470207205034,0,1,1,1,1,1,0
399,290,341,-109,-58,0.3788197999682209,0.43113497581526866,0.19004522421651052,0.5449220425836377,0.334725735653401,0.12035222176296106,0,1,1,2,1,1,0
176,117,168,-59,-8,0.4516741447121233,0.4310137801331645,0.11731207515471212,0.48782431787199404,0.3950989045524899,0.1170767775755165,1,1,2,2,4,1,0
296,249,282,-47,-14,0.4714747811256071,0.4138463139819533,0.11467890489243988,0.4436094969307473,0.4474839119537113,0.10890659111554145,0,1,3,1,1,1,0
323,279,308,-44,-15,0.3602425119672891,0.5218805025573812,0.11787698547532965,0.32120284314019903,0.5658750451228812,0.11292211173691924,1,1,1,3,4,1,0
322,263,282,-59,-40,0.43215852257938403,0.46270879967808304,0.10513267774253304,0.48645337713515535,0.4019471985245521,0.11159942434029227,1,1,1,1,4,1,0
404,291,354,-113,-50,0.4879930607246277,0.36000541699103566,0.1520015222843366,0.4996916307222662,0.38141811668623904,0.11889025259149485,1,1,1,1,4,1,0
175,101,116,-74,-59,0.5499235779858881,0.33122921111623926,0.11884721089787216,0.4822977122731661,0.40477242941274855,0.1129298583140852,1,1,2,1,4,1,0
446,406,435,-40,-11,0.45526375153472154,0.4162545104309417,0.12848173803433666,0.4337548964107443,0.4536708285165936,0.11257427507266192,0,1,2,2,1,1,0
152,0,36,-152,-116,0.37342970423329996,0.5032035920104199,0.12336670375628028,0.4534590429425566,0.4347668279826513,0.11177412907479192,1,1,1,1,4,1,0
381,332,347,-49,-34,0.43523656543460265,0.4526257741697244,0.11213766039567293,0.3978636217411809,0.4908856805025634,0.11125069775625565,1,1,1,1,4,1,0
257,204,234,-53,-23,0.4794740243194787,0.42861786483531544,0.09190811084520566,0.475999191321127,0.4154849755504387,0.1085158331284345,0,1,1,1,1,1,0
277,145,241,-132,-36,0.5048659088798477,0.3770991840580629,0.11803490706208912,0.4261825549483225,0.4612950565182435,0.11252238853343417,1,1,1,1,4,1,0
290,155,250,-135,-40,0.4542767844454823,0.42579804835645807,0.11992516719805986,0.49340520509048075,0.3904054456651858,0.11618934924433336,0,1,1,1,1,1,0
290,256,267,-34,-23,0.38331485214945493,0.493051992723536,0.12363315512700877,0.4585859905000199,0.4202369545121558,0.12117705498782418,1,1,1,1,4,1,0
479,221,233,-258,-246,0.37159143341197526,0.490616749500087,0.1377918170879379,0.4043233110092548,0.4665914590602702,0.12908522993047503,1,1,1,1,4,1,0
434,463,504,29,70,0.46773387409163364,0.4054374548197605,0.12682867108860574,0.46497309746559506,0.4183533016573906,0.11667360087701409,1,1,2,2,4,0,1
448,379,390,-69,-58,0.40769935313328803,0.4850885806754623,0.10721206619124976,0.45429396535513045,0.43916488941991333,0.10654114522495634,0,1,1,1,1,1,0
101,0,75,-101,-26,0.46389721651090776,0.4284841642881918,0.10761861920090043,0.4804075770741734,0.40652384114884715,0.11306858177697936,0,1,1,1,1,1,0
156,131,170,-25,14,0.49405531403249414,0.395795672063439,0.11014901390406684,0.4520903712423466,0.43510295672905486,0.11280667202859855,1,1,1,2,4,0,0
578,491,565,-87,-13,0.43904519565586925,0.4272276392283138,0.13372716511581687,0.4493760436891709,0.4385316346713778,0.11209232163945104,1,1,1,4,4,1,0
337,242,303,-95,-34,0.4956461183365669,0.382255859577681,0.12209802208575239,0.44259221889760536,0.43039676281628486,0.1270110182861097,1,1,1,2,4,1,0
308,267,287,-41,-21,0.4410730576059889,0.42482507179719475,0.13410187059681614,0.4466379843123151,0.426975661604203,0.12638635408348198,0,1,1,1,1,1,0
227,144,201,-83,-26,0.37739868207302096,0.49365703336480293,0.12894428456217652,0.5258517415899455,0.36353946290208156,0.11060879550797292,0,1,2,1,1,1,0
383,321,357,-62,-26,0.43269473569906186,0.4544417617688741,0.11286350253206398,0.45905820921977714,0.4306810769896352,0.11026071379058747,0,1,4,1,1,1,0
468,432,460,-36,-8,0.35557306221237717,0.526690225043842,0.11773671274378086,0.4392300943353095,0.4448737478721765,0.11589615779251401,1,1,1,5,4,1,0
333,274,311,-59,-22,0.4497240141622949,0.413513832669806,0.13676215316789891,0.350930231380792,0.5413864510477461,0.10768331757146171,1,1,1,1,4,1,0
432,272,397,-160,-35,0.4305020123371719,0.46440622281741817,0.10509176484540987,0.5034129387030895,0.37443242217442674,0.1221546391224838,0,1,1,1,1,1,0
343,233,271,-110,-72,0.46439608054812476,0.41605356839803126,0.11955035105384405,0.41526474917281236,0.47496461389141087,0.1097706369357767,0,1,1,1,1,1,0
353,244,257,-109,-96,0.4550316814866657,0.4318805506552236,0.11308776785811071,0.48383215667347634,0.40453487044612185,0.11163297288040193,1,1,1,1,4,1,0
194,9,161,-185,-33,0.5429968313921867,0.3518388277406359,0.10516434086717763,0.5076179979508822,0.37995180362377967,0.1124301984253382,0,1,1,1,1,1,0
311,239,273,-72,-38,0.3858662983599907,0.49068467454408743,0.12344902709592212,0.3882293568146454,0.500125306633573,0.11164533655178191,1,1,1,1,4,1,0
335,285,312,-50,-23,0.4391934761943389,0.43325423371699984,0.127552290088661,0.41893689806418943,0.4678384917623918,0.11322461017341881,1,1,2,2,4,1,0
316,143,299,-173,-17,0.47709620206476694,0.40164871191837725,0.12125508601685582,0.5245662492398907,0.3601429043467657,0.11529084641334345,1,1,1,1,4,1,0
260,162,184,-98,-76,0.46486349772079233,0.4160937891903596,0.11904271308884797,0.47059895518605466,0.41869311239708734,0.11070793241685802,0,1,1,2,1,1,0
310,200,213,-110,-97,0.44810892394571744,0.4359085531173398,0.11598252293694274,0.5314909986570062,0.3547616591309629,0.11374734221203074,0,1,2,2,1,1,0
379,321,340,-58,-39,0.3436378880918074,0.5302261619535871,0.12613594995460545,0.38921319504073626,0.48208315302525756,0.12870365193400646,1,1,1,1,4,1,0
339,281,317,-58,-22,0.29093330334497103,0.562377391068226,0.14668930558680304,0.4590051490692215,0.432797090240247,0.10819776069053155,1,1,1,2,4,1,0
302,241,247,-61,-55,0.47542457227689294,0.4276747259024946,0.09690070182061213,0.4538485240053084,0.43654192430997285,0.10960955168471855,0,1,3,2,1,1,0
197,172,225,-25,28,0.41345873425151525,0.4777698700305776,0.10877139571790735,0.5088708131994825,0.37921459544618047,0.11191459135433694,1,1,1,2,4,0,0
179,51,67,-128,-112,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,1,4,1,0
276,171,259,-105,-17,0.3805006417102961,0.5082620264790604,0.11123733181064362,0.4587509194962503,0.42500536595440264,0.1162437145493471,0,1,2,1,1,1,0
298,303,347,5,49,0.44692610326834586,0.45857645246595785,0.09449744426569619,0.5233063010627277,0.361075763072854,0.11561793586441835,1,1,3,4,4,0,1
250,226,293,-24,43,0.395047409859501,0.47933150725796364,0.1256210828825355,0.35458464419090296,0.533545313288042,0.11187004252105535,1,1,4,3,4,0,0
91,0,137,-91,46,0.48582721203250223,0.40265216650187124,0.11152062146562633,0.4330610145555072,0.454542784194547,0.11239620124994593,1,1,1,1,4,0,0
267,295,336,28,69,0.32293944450144907,0.5653752775286603,0.1116852779698904,0.43512072078580327,0.4438287824115572,0.1210504968026395,1,1,1,3,4,0,1
249,118,156,-131,-93,0.4574558538496677,0.43849101364985216,0.10405313250048007,0.5331825291223901,0.3463320755753807,0.12048539530222901,0,1,3,1,1,1,0
237,172,188,-65,-49,0.4227962503771717,0.4616781250454398,0.11552562457738844,0.3733095895433406,0.5153189506621016,0.1113714597945576,0,1,1,1,1,1,0
365,302,324,-63,-41,0.32835299904151466,0.5624785709448634,0.10916843001362182,0.4163863228156761,0.4696078835609801,0.11400579362334377,1,1,1,3,4,1,0
250,171,187,-79,-63,0.507866272550155,0.3817631948735113,0.11037053257633375,0.42244294826147677,0.46641858249215057,0.11113846924637254,0,1,1,2,1,1,0
262,230,237,-32,-25,0.5208350575223899,0.38004865158260315,0.09911629089500679,0.41844256766233184,0.4697958846762884,0.11176154766137947,1,1,3,2,4,1,0
300,240,258,-60,-42,0.3598554003545109,0.5164655238675094,0.12367907577797976,0.44454653945236616,0.4370504978696776,0.11840296267795636,0,1,1,1,1,1,0
87,16,49,-71,-38,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,2,4,1,0
286,194,318,-92,32,0.49039216995230145,0.4028707786770474,0.1067370513706508,0.4630531870832763,0.4249163483847197,0.11203046453200405,1,1,1,1,4,0,0
160,134,149,-26,-11,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,2,2,4,1,0
380,275,304,-105,-76,0.4750824977610409,0.40675690396942094,0.11816059826953836,0.3468262466787282,0.5401237222444338,0.11305003107683796,1,1,1,1,4,1,0
86,0,60,-86,-26,0.3994547752076227,0.4698036226603712,0.13074160213200625,0.4673040727014264,0.4156700676094389,0.11702585968913483,0,1,1,1,1,1,0
465,195,214,-270,-251,0.48329581182442966,0.3924029968803796,0.12430119129519072,0.4087313485454094,0.47882268554379465,0.11244596591079611,0,1,1,1,1,1,0
376,258,276,-118,-100,0.37669587203774557,0.48306542468100067,0.14023870328125368,0.49218836696593576,0.39322812468559115,0.11458350834847297,1,1,2,1,4,1,0
499,0,354,-499,-145,0.26270654494716367,0.6259017960634021,0.11139165898943443,0.4701341750484415,0.4086370208711273,0.12122880408043127,1,1,1,1,4,1,0
528,329,356,-199,-172,0.3643085201709197,0.5161913652180224,0.11950011461105763,0.5386714927804631,0.34982699686217456,0.11150151035736226,0,1,1,1,1,1,0
295,214,379,-81,84,0.5041809947729555,0.37293577540047773,0.1228832298265667,0.4566390957971509,0.43318780291050407,0.11017310129234473,0,1,1,2,1,0,0
432,393,412,-39,-20,0.3252928715114155,0.5337350918440062,0.14097203664457808,0.5664712287082463,0.3095787812015836,0.12394999009017013,1,1,1,1,4,1,0
284,185,234,-99,-50,0.43844545647877825,0.43189165521997075,0.1296628883012512,0.5086340459923704,0.3751508778611111,0.11621507614651856,0,1,2,1,1,1,0
301,182,277,-119,-24,0.4860061441888288,0.39937870737826503,0.11461514843290625,0.43387118049807566,0.4547060373789031,0.11142278212302147,1,1,2,1,4,1,0
505,418,467,-87,-38,0.4969487368421593,0.3909046185538916,0.11214664460394903,0.5375812725108693,0.3426312667742286,0.11978746071490218,1,1,1,1,4,1,0
411,577,626,166,215,0.4814372792458956,0.4173518916662838,0.10121082908782056,0.5725320218168803,0.304402420766521,0.12306555741659866,0,1,1,1,1,0,1
265,175,206,-90,-59,0.3857283944716849,0.5041652225630769,0.11010638296523795,0.4197928132516619,0.4690064747655638,0.1112007119827744,1,1,1,1,4,1,0
370,285,305,-85,-65,0.485581816346559,0.37933667011019134,0.13508151354324974,0.5324416685613018,0.35151865655554526,0.11603967488315305,1,1,1,1,4,1,0
427,380,408,-47,-19,0.4749493095813995,0.4024657437350767,0.12258494668352346,0.40351433462197234,0.48624672168714306,0.11023894369088469,0,1,2,1,1,1,0
118,17,86,-101,-32,0.4236509803070032,0.4607931051587473,0.11555591453424931,0.49473437192025677,0.38764530248874157,0.11762032559100144,0,1,1,1,1,1,0
60,45,183,-15,123,0.44909478829298405,0.43323373155094624,0.11767148015606962,0.47049236414002615,0.4121033988076877,0.11740423705228617,0,1,1,1,1,0,0
302,52,133,-250,-169,0.4430654336780317,0.4184291701126153,0.13850539620935268,0.47615328789254124,0.3990321350550595,0.1248145770523989,1,1,1,1,4,1,0
172,18,128,-154,-44,0.45725549349813144,0.42368796096661987,0.11905654553524843,0.5290812623331792,0.35627111723183347,0.1146476204349872,0,1,2,1,1,1,0
265,285,310,20,45,0.5247792578002328,0.35712608788429057,0.11809465431547667,0.5166183917966446,0.366475142937514,0.11690646526584143,1,1,3,1,4,0,1
394,184,294,-210,-100,0.46039825360384073,0.4172382587147128,0.12236348768144618,0.54428130019038,0.3418399163970057,0.11387878341261423,1,1,3,1,4,1,0
265,160,188,-105,-77,0.49270647657620087,0.36842791338401254,0.13886561003978667,0.49218173574776425,0.39190655559535365,0.11591170865688215,1,1,2,1,4,1,0
244,179,187,-65,-57,0.4906291668805417,0.3776170305211443,0.13175380259831385,0.3963083440952267,0.4912936303630556,0.1123980255417177,1,1,1,2,4,1,0
202,121,195,-81,-7,0.47293809533399805,0.4078581831672267,0.1192037214987751,0.5200105192102177,0.36376162697729825,0.11622785381248407,1,1,3,1,4,1,0
328,319,355,-9,27,0.37181341391608624,0.4953957768811261,0.13279080920278744,0.4743730072331324,0.40992075790583504,0.11570623486103243,0,1,3,2,1,0,0
347,233,324,-114,-23,0.5012511096420244,0.3671137384620284,0.1316351518959473,0.4952920606273681,0.38951090285745604,0.11519703651517581,1,1,1,1,4,1,0
301,217,255,-84,-46,0.5438354427780788,0.33393098120495096,0.12223357601696998,0.42277787315809434,0.4634194614001993,0.11380266544170632,1,1,1,1,4,1,0
389,304,366,-85,-23,0.3700360892826848,0.514460267704363,0.11550364301295218,0.4743580860509192,0.4065220526317164,0.11911986131736445,1,1,1,1,4,1,0
132,55,110,-77,-22,0.4687957872982449,0.4029831428769778,0.12822106982477696,0.42169595430074763,0.46267948614291243,0.11562455955634002,0,1,1,1,1,1,0
350,71,302,-279,-48,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,0,1,1,1,1,1,0
338,252,279,-86,-59,0.3701899126527714,0.5223547310216561,0.10745535632557235,0.3498657591738376,0.5399836459469659,0.11015059487919655,1,1,3,3,4,1,0
346,89,123,-257,-223,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,2,4,1,0
618,502,806,-116,188,0.29856622579950176,0.5493047978367767,0.15212897636372155,0.5373321179504215,0.3482983441435925,0.11436953790598602,1,1,1,1,4,0,0
240,199,215,-41,-25,0.36466124599903643,0.5149663207334295,0.12037243326753391,0.4267150770535091,0.46010098750771294,0.11318393543877805,1,1,1,4,4,1,0
405,217,263,-188,-142,0.4078873937666115,0.4808745595002453,0.111238046733143,0.4335244638802922,0.4538822348132534,0.11259330130645469,1,1,1,1,4,1,0
371,245,314,-126,-57,0.4993322304338456,0.40076220126004736,0.09990556830610701,0.4923789702863817,0.3919532085498638,0.11566782116375447,1,1,1,2,4,1,0
126,0,86,-126,-40,0.47629679030313515,0.3884749018902785,0.13522830780658637,0.5031284849111725,0.38163943677199663,0.11523207831683105,0,1,1,1,1,1,0
403,332,357,-71,-46,0.47955128887563364,0.403281906818298,0.1171668043060682,0.4670091471118398,0.41656751820254506,0.11642333468561546,1,1,1,1,4,1,0
250,0,213,-250,-37,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,1,2,4,1,0
245,0,148,-245,-97,0.4893532941901596,0.39800444575161226,0.11264226005822797,0.45049575203928166,0.43617595550210486,0.1133282924586136,0,1,1,1,1,1,0
267,101,136,-166,-131,0.4734404364307689,0.38950597634208056,0.13705358722715055,0.38115263616765976,0.5098153696191821,0.10903199421315861,0,1,2,1,1,1,0
288,202,255,-86,-33,0.35040568014718715,0.5250132480116142,0.12458107184119849,0.4072095564778364,0.4823571803395378,0.11043326318262574,1,1,2,3,4,1,0
298,264,359,-34,61,0.560762928136716,0.34203212466708754,0.09720494719619635,0.4607280009309584,0.4280013385790798,0.11127066048996169,1,1,1,2,4,0,0
349,291,361,-58,12,0.3573688455315015,0.5357306777939339,0.10690047667456437,0.27700249714469927,0.6092621147801556,0.11373538807514516,1,1,1,2,4,0,0
240,153,205,-87,-35,0.4980418501347245,0.3961736646336273,0.10578448523164839,0.465125950364477,0.42391848681635597,0.11095556281916688,1,1,1,2,4,1,0
263,180,229,-83,-34,0.40631032886638213,0.47024790349610013,0.12344176763751767,0.3369118394519772,0.5551726215210013,0.10791553902702122,1,1,2,1,4,1,0
322,266,300,-56,-22,0.5528867388895972,0.34793557662789865,0.09917768448250414,0.5175297154483602,0.36922309889499777,0.11324718565664209,0,1,2,1,1,1,0
289,110,233,-179,-56,0.5044405261587549,0.4018226756402843,0.09373679820096072,0.40326160575365483,0.47311218392878435,0.12362621031756074,0,1,1,1,1,1,0
388,197,259,-191,-129,0.369062463629915,0.5044332415017869,0.1265042948682983,0.49628401767970604,0.3893832761268552,0.1143327061934392,1,1,2,1,4,1,0
197,89,257,-108,60,0.5012124872864259,0.3926425282625351,0.106144984451039,0.4450190738417014,0.4432092814918153,0.11177164466648293,0,1,2,1,1,0,0
382,338,359,-44,-23,0.4199643067641017,0.4537730114823035,0.12626268175359467,0.49831971203549924,0.3844595444952784,0.11722074346922215,1,1,2,3,4,1,0
275,343,365,68,90,0.42306428222830306,0.46169203461258873,0.11524368315910816,0.4773080694179335,0.40255841321600966,0.1201335173660568,1,1,3,2,4,0,1
379,348,371,-31,-8,0.47501651222672997,0.42027033578215695,0.10471315199111303,0.5275833744084374,0.35538939560106936,0.11702722999049343,1,1,1,1,4,1,0
374,315,346,-59,-28,0.4662608107046147,0.405398518773116,0.12834067052226922,0.5200114545401194,0.3642167608663405,0.11577178459353997,1,1,1,2,4,1,0
157,88,100,-69,-57,0.48868714623124987,0.4000320648995618,0.11128078886918852,0.42870298720142996,0.4559953925452231,0.11530162025334707,0,1,1,1,1,1,0
271,118,151,-153,-120,0.5394927610582909,0.3521797040388624,0.10832753490284668,0.4708480155608574,0.4129519927155502,0.1161999917235921,1,1,2,2,4,1,0
173,186,192,13,19,0.5040027035746848,0.37813745383441055,0.11785984259090455,0.45566259316769175,0.43224421018492043,0.11209319664738791,1,1,2,2,4,0,1
264,184,225,-80,-39,0.45178331314359904,0.42515253515853757,0.1230641516978634,0.4397904360047931,0.4484847214550991,0.11172484254010742,1,1,1,1,4,1,0
123,0,90,-123,-33,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,0,1,1,1,1,1,0
295,155,261,-140,-34,0.47073348993473113,0.4201330650691085,0.10913344499616057,0.4826275001280109,0.40264898064137883,0.11472351923061007,1,1,1,2,4,1,0
235,188,225,-47,-10,0.36547032299679305,0.502190976512445,0.1323387004907619,0.43534986085664074,0.45371604699052825,0.11093409215283095,1,1,1,2,4,1,0
300,120,134,-180,-166,0.4406678798873248,0.4469601925545343,0.11237192755814089,0.43573689275907584,0.4441150646975605,0.12014804254336373,1,1,2,2,4,1,0
312,243,288,-69,-24,0.44958000536044046,0.43428634559582635,0.11613364904373313,0.47292342784515695,0.41258097918129594,0.11449559297354725,0,1,1,1,1,1,0
86,190,222,104,136,0.5046185379764574,0.38497618019578195,0.1104052818277609,0.4447960869387069,0.44200887108444425,0.11319504197684871,1,1,2,2,4,0,1
255,178,192,-77,-63,0.5127452466343548,0.36785567494060445,0.11939907842504047,0.4101301565612287,0.4779108142940526,0.11195902914471871,0,1,3,1,1,1,0
311,209,288,-102,-23,0.4577287997242745,0.4426592588958047,0.09961194137992062,0.4633467008230562,0.4222900447954483,0.11436325438149547,0,1,2,1,1,1,0
359,196,303,-163,-56,0.38115120156057114,0.4820971414500809,0.136751656989348,0.5386189140384673,0.3461602616195342,0.11522082434199858,1,1,2,1,4,1,0
399,278,345,-121,-54,0.38253977207681966,0.5178432052954105,0.09961702262776977,0.5028124070505553,0.37878056697707513,0.11840702597236939,0,1,2,1,1,1,0
273,228,260,-45,-13,0.5371225802089261,0.3408135104802608,0.122063909310813,0.5274705057654662,0.354710326800744,0.11781916743378958,0,1,3,3,1,1,0
278,193,237,-85,-41,0.4585770039349805,0.4389735318749472,0.10244946419007227,0.4624232235226464,0.4224435039347444,0.11513327254260919,1,1,2,1,4,1,0
399,291,341,-108,-58,0.3960396869153013,0.4893688189412907,0.11459149414340843,0.4917272797676437,0.3959676583584258,0.1123050618739306,1,1,1,1,4,1,0
291,198,222,-93,-69,0.3846588927290243,0.5102610501799664,0.10508005709100961,0.46152675032434826,0.42585608513834805,0.11261716453730368,0,1,1,1,1,1,0
319,357,370,38,51,0.33388522826689276,0.5443498196421818,0.12176495209092562,0.5365775404859806,0.3415265172277691,0.1218959422862503,0,1,1,2,1,0,1
435,329,396,-106,-39,0.39942370776953495,0.4715451994922283,0.12903109273823696,0.45811520866227623,0.42745580577839914,0.11442898555932486,1,1,1,1,4,1,0
342,174,226,-168,-116,0.42210508070135555,0.4794198422143977,0.0984750770842466,0.5429822149401634,0.3398367092895281,0.11718107577030856,0,1,1,1,1,1,0
412,222,355,-190,-57,0.41411399112843744,0.4693481437665603,0.11653786510500237,0.5415397816831832,0.3436938722039026,0.11476634611291436,1,1,1,1,4,1,0
310,60,102,-250,-208,0.5104051019493953,0.3828323244408853,0.10676257360971916,0.4538919100549135,0.42869384886928497,0.11741424107580144,1,1,1,1,4,1,0
307,142,221,-165,-86,0.4411008675710916,0.4335779307609111,0.12532120166799715,0.47688083289761474,0.4092911589188039,0.11382800818358112,1,1,2,1,4,1,0
231,153,256,-78,25,0.45799049649954204,0.426103752335954,0.11590575116450426,0.518837954677654,0.36756495034579867,0.11359709497654741,1,1,1,1,4,0,0
368,255,312,-113,-56,0.3970707270715095,0.48615542960389985,0.11677384332459069,0.37739954741978227,0.5128494536632686,0.10975099891694864,0,1,1,1,1,1,0
